"","Site","sdate","Year","Yearf","Month","DOY","Precip","lPrecip","wPrecip","wlPrecip","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","Chl_Median","D_Median","lD_Median","DO_Median","PctSat_Median","pH_Median","spCond_Median","T_Median"
"1483","S07",2014-06-23,2014,"2014","Jun",174,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38012253689976,356.9957,0.174,0.160416721405905,6.405,67.3,NA,1291.5,18.188
"1484","S07",2014-06-24,2014,"2014","Jun",175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.9031,0.168,0.155292884406035,6.235,66.95,NA,1414.5,18.4735
"1485","S07",2014-06-25,2014,"2014","Jun",176,234,5.45958551414416,0,0,0,0,0,0,0,0,0,0,0,0,419.2898,0.168,0.155292884406035,5.86,62.65,NA,1511,19.1985
"1486","S07",2014-06-26,2014,"2014","Jun",177,196,5.28320372873799,187.2,4.36766841131533,5.45958551414416,0,0,0,0,0,0,0,0,0,95.3321,0.3245,0.281035029729987,6.01,64.05,NA,369.5,18.5685
"1487","S07",2014-06-27,2014,"2014","Jun",178,0,0,306.56,7.72069771204265,5.28320372873799,5.45958551414416,0,0,0,0,0,0,0,0,116.3333,0.2385,0.213900969947277,6.44,68.95,NA,443.5,18.521
"1488","S07",2014-06-28,2014,"2014","Jun",179,0,0,245.248,6.17655816963412,0,5.28320372873799,5.45958551414416,0,0,0,0,0,0,0,156.3491,0.205,0.186479566942618,6.465,69.05,NA,584.5,19.044
"1489","S07",2014-06-29,2014,"2014","Jun",180,0,0,196.1984,4.9412465357073,0,0,5.28320372873799,5.45958551414416,0,0,0,0,0,0,205.7303,0.1895,0.173533050760875,6.22,67.25,NA,758.5,19.7575
"1490","S07",2014-06-30,2014,"2014","Jun",181,0,0,156.95872,3.95299722856584,0,0,0,5.28320372873799,5.45958551414416,0,0,0,0,0,255.9629,0.179,0.164666621555234,5.855,65.15,NA,935.5,21.187
"1491","S07",2014-07-01,2014,"2014","Jul",182,0,0,125.566976,3.16239778285267,0,0,0,0,5.28320372873799,5.45958551414416,0,0,0,0,290.3027,0.176,0.162118849476435,5.555,63.9,NA,1056.5,22.429
"1492","S07",2014-07-02,2014,"2014","Jul",183,142,4.96284463025991,100.4535808,2.52991822628214,0,0,0,0,0,5.28320372873799,5.45958551414416,0,0,0,313.4324,0.175,0.161268147596122,5.205,59.45,NA,1138,22.2415
"1493","S07",2014-07-03,2014,"2014","Jul",184,112,4.72738781871234,193.96286464,5.99421028523364,4.96284463025991,0,0,0,0,0,5.28320372873799,5.45958551414416,0,0,108.9545,0.2695,0.238623122162596,5.535,62.65,NA,417.5,21.4
"1494","S07",2014-07-04,2014,"2014","Jul",185,358,5.88332238848828,244.770291712,8.57727848315678,4.72738781871234,4.96284463025991,0,0,0,0,0,5.28320372873799,5.45958551414416,0,113.0696,0.2895,0.254254546339262,5.66,63.15,NA,432,20.71
"1495","S07",2014-07-05,2014,"2014","Jul",186,140,4.94875989037817,457.090674688,10.9822621664919,5.88332238848828,4.72738781871234,4.96284463025991,0,0,0,0,0,5.28320372873799,5.45958551414416,38.714,0.548,0.436963775167535,5.645,60.55,NA,170,18.8655
"1496","S07",2014-07-06,2014,"2014","Jul",187,0,0,456.6272,12.1775379646702,4.94875989037817,5.88332238848828,4.72738781871234,4.96284463025991,0,0,0,0,0,5.28320372873799,74.189,0.2895,0.254254546339262,5.895,64.65,NA,295,19.948
"1497","S07",2014-07-07,2014,"2014","Jul",188,15,2.77258872223978,365.30176,9.74203037173617,0,4.94875989037817,5.88332238848828,4.72738781871234,4.96284463025991,0,0,0,0,0,115.0562,0.227,0.204572165728774,5.985,66.25,NA,439,21.187
"1498","S07",2014-07-08,2014,"2014","Jul",189,0,0,304.241408,10.0116952751808,2.77258872223978,0,4.94875989037817,5.88332238848828,4.72738781871234,4.96284463025991,0,0,0,0,160.3223,0.2145,0.19433246946009,5.67,64.55,NA,598.5,22.2855
"1499","S07",2014-07-09,2014,"2014","Jul",190,5,1.79175946922805,243.3931264,8.00935622014461,0,2.77258872223978,0,4.94875989037817,5.88332238848828,4.72738781871234,4.96284463025991,0,0,0,186.5738,0.203,0.184818436992542,5.545,63.6,NA,691,22.429
"1500","S07",2014-07-10,2014,"2014","Jul",191,3,1.38629436111989,198.71450112,7.84089255149813,1.79175946922805,0,2.77258872223978,0,4.94875989037817,5.88332238848828,4.72738781871234,4.96284463025991,0,0,202.6085,0.2,0.182321556793955,5.705,64.6,NA,747.5,21.903
"1501","S07",2014-07-11,2014,"2014","Jul",192,0,0,161.371600896,7.38174953009442,1.38629436111989,1.79175946922805,0,2.77258872223978,0,4.94875989037817,5.88332238848828,4.72738781871234,4.96284463025991,0,218.7851,0.192,0.175632568643158,5.975,66.1,NA,804.5,20.853
"1502","S07",2014-07-12,2014,"2014","Jul",193,0,0,113.850146816,5.37251823952315,0,1.38629436111989,1.79175946922805,0,2.77258872223978,0,4.94875989037817,5.88332238848828,4.72738781871234,4.96284463025991,239.9282,0.187,0.171429115627531,5.98,65.95,NA,879,20.948
"1503","S07",2014-07-13,2014,"2014","Jul",194,5,1.79175946922805,79.054209024,3.79041518969656,0,0,1.38629436111989,1.79175946922805,0,2.77258872223978,0,4.94875989037817,5.88332238848828,4.72738781871234,253.5506,0.178,0.163818085229395,5.725,64.65,NA,927,21.2345
"1504","S07",2014-07-14,2014,"2014","Jul",195,0,0,28.80340992,3.83402279588015,1.79175946922805,0,0,1.38629436111989,1.79175946922805,0,2.77258872223978,0,4.94875989037817,5.88332238848828,280.7954,0.1765,0.16254392918528,5.495,62.6,NA,1023,22.669
"1505","S07",2014-07-15,2014,"2014","Jul",196,229,5.4380793089232,8.0103424,2.53584918958085,0,1.79175946922805,0,0,1.38629436111989,1.79175946922805,0,2.77258872223978,0,4.94875989037817,287.1809,0.182,0.167207918983906,5.11,58.75,NA,1045.5,22.2855
"1506","S07",2014-07-16,2014,"2014","Jul",197,43,3.78418963391826,189.60827392,6.37914279880324,5.4380793089232,0,1.79175946922805,0,0,1.38629436111989,1.79175946922805,0,2.77258872223978,0,101.8595,0.2745,0.242553944834033,5.605,62.85,NA,392.5,21.0955
"1507","S07",2014-07-17,2014,"2014","Jul",198,0,0,184.4760064,7.83296149899524,3.78418963391826,5.4380793089232,0,1.79175946922805,0,0,1.38629436111989,1.79175946922805,0,2.77258872223978,116.0495,0.2265,0.204164584716407,5.95,66.8,NA,442.5,20.853
"1508","S07",2014-07-18,2014,"2014","Jul",199,0,0,147.58080512,6.26636919919619,0,3.78418963391826,5.4380793089232,0,1.79175946922805,0,0,1.38629436111989,1.79175946922805,0,139.8887,0.1985,0.181070774892302,6.11,67.4,NA,526.5,20.519
"1509","S07",2014-07-19,2014,"2014","Jul",200,0,0,117.527773184,4.82070665129113,0,0,3.78418963391826,5.4380793089232,0,1.79175946922805,0,0,1.38629436111989,1.79175946922805,165.7145,0.186,0.170586300575534,6.245,68.8,NA,617.5,20.519
"1510","S07",2014-07-20,2014,"2014","Jul",201,0,0,93.700096,3.70771309744193,0,0,0,3.78418963391826,5.4380793089232,0,1.79175946922805,0,0,1.38629436111989,184.4453,0.182,0.167207918983906,6.215,67.5,NA,683.5,19.853
"1511","S07",2014-07-21,2014,"2014","Jul",202,0,0,74.9600768,2.96617047795354,0,0,0,0,3.78418963391826,5.4380793089232,0,1.79175946922805,0,0,203.318,0.175,0.161268147596122,5.99,63.7,NA,750,20.091
"1512","S07",2014-07-22,2014,"2014","Jul",203,0,0,59.96806144,2.37293638236283,0,0,0,0,0,3.78418963391826,5.4380793089232,0,1.79175946922805,0,267.4568,0.174,0.160416721405905,7.48,85.3,NA,976,21.3775
"1513","S07",2014-07-23,2014,"2014","Jul",204,76,4.34380542185368,47.43757824,1.70596039782445,0,0,0,0,0,0,3.78418963391826,5.4380793089232,0,1.79175946922805,279.8021,0.172,0.158711691154821,6.41,74.7,NA,1019.5,22.854
"1514","S07",2014-07-24,2014,"2014","Jul",205,114,4.74493212836325,98.750062592,4.83981265574251,4.34380542185368,0,0,0,0,0,0,3.78418963391826,5.4380793089232,0,128.111,0.2705,0.239410523778082,6.455,72.65,NA,485,21.5245
"1515","S07",2014-07-25,2014,"2014","Jul",206,0,0,145.611362304,7.08388650766262,4.74493212836325,4.34380542185368,0,0,0,0,0,0,3.78418963391826,5.4380793089232,133.787,0.22,0.198850858745165,7.015,77.55,NA,505,20.6145
"1516","S07",2014-07-26,2014,"2014","Jul",207,0,0,111.872,5.26078493814157,0,4.74493212836325,4.34380542185368,0,0,0,0,0,0,3.78418963391826,166.9916,0.199,0.181487876045377,6.865,76.7,NA,622,20.853
"1517","S07",2014-07-27,2014,"2014","Jul",208,81,4.40671924726425,89.4976,4.20862795051325,0,0,4.74493212836325,4.34380542185368,0,0,0,0,0,0,182.8844,0.191,0.174793290373163,6.29,70.6,NA,678,20.4715
"1518","S07",2014-07-28,2014,"2014","Jul",209,229,5.4380793089232,136.39808,6.89227775822201,4.40671924726425,0,0,4.74493212836325,4.34380542185368,0,0,0,0,0,65.8169,0.4285,0.356624942688691,6.22,68.2,NA,265.5,20.154
"1519","S07",2014-07-29,2014,"2014","Jul",210,0,0,292.318464,9.86428565371616,5.4380793089232,4.40671924726425,0,0,4.74493212836325,4.34380542185368,0,0,0,0,64.3979,0.314,0.273075920062419,6.84,75.15,NA,260.5,19.948
"1520","S07",2014-07-30,2014,"2014","Jul",211,3,1.38629436111989,233.8547712,7.89142852297293,0,5.4380793089232,4.40671924726425,0,0,4.74493212836325,4.34380542185368,0,0,0,89.9399,0.242,0.216722983511287,7.295,78.1,NA,350.5,19.1885
"1521","S07",2014-07-31,2014,"2014","Jul",212,0,0,189.48381696,7.42217830727426,1.38629436111989,0,5.4380793089232,4.40671924726425,0,0,4.74493212836325,4.34380542185368,0,0,116.0495,0.2185,0.197620594083124,7.155,78.1,NA,442.5,19.9955
"1522","S07",2014-08-01,2014,"2014","Aug",213,0,0,151.587053568,5.93774264581941,0,1.38629436111989,0,5.4380793089232,4.40671924726425,0,0,4.74493212836325,4.34380542185368,0,138.1859,0.209,0.189793571632656,7.07,78.15,NA,520.5,20.424
"1523","S07",2014-08-02,2014,"2014","Aug",214,0,0,113.109204992,4.2837815609793,0,0,1.38629436111989,0,5.4380793089232,4.40671924726425,0,0,4.74493212836325,4.34380542185368,155.3558,0.203,0.184818436992542,6.99,76.7,NA,581,20.187
"1524","S07",2014-08-03,2014,"2014","Aug",215,0,0,78.2467072,2.91754204095694,0,0,0,1.38629436111989,0,5.4380793089232,4.40671924726425,0,0,4.74493212836325,174.0866,0.197,0.179818426575836,7.13,77.65,NA,647,19.8525
"1525","S07",2014-08-04,2014,"2014","Aug",216,0,0,62.59736576,2.33403363276555,0,0,0,0,1.38629436111989,0,5.4380793089232,4.40671924726425,0,0,188.9861,0.1895,0.173533050760875,7.015,76.65,NA,699.5,20.091
"1526","S07",2014-08-05,2014,"2014","Aug",217,0,0,50.077892608,1.86722690621244,0,0,0,0,0,1.38629436111989,0,5.4380793089232,4.40671924726425,0,206.4398,0.185,0.169742774587094,6.79,76.25,NA,761,21.2345
"1527","S07",2014-08-06,2014,"2014","Aug",218,132,4.89034912822175,31.365005312,1.02061364872861,0,0,0,0,0,0,1.38629436111989,0,5.4380793089232,4.40671924726425,224.0354,0.187,0.171429115627531,6.78,76.3,NA,823,21.473
"1528","S07",2014-08-07,2014,"2014","Aug",219,30,3.43398720448515,106.10331648,4.14486090193831,4.89034912822175,0,0,0,0,0,0,1.38629436111989,0,5.4380793089232,188.7023,0.2185,0.197620594083124,6.73,72.8,NA,698.5,19.282
"1529","S07",2014-08-08,2014,"2014","Aug",220,0,0,108.882653184,6.06307848513876,3.43398720448515,4.89034912822175,0,0,0,0,0,0,1.38629436111989,0,143.8619,0.216,0.195566783543975,7.215,77.95,NA,540.5,19.8525
"1530","S07",2014-08-09,2014,"2014","Aug",221,8,2.19722457733622,86.784,4.70161056452003,0,3.43398720448515,4.89034912822175,0,0,0,0,0,0,1.38629436111989,168.6944,0.196,0.17898265552844,6.745,73.8,NA,628,20.3765
"1531","S07",2014-08-10,2014,"2014","Aug",222,0,0,75.8272,5.519068113485,2.19722457733622,0,3.43398720448515,4.89034912822175,0,0,0,0,0,0,177.9179,0.193,0.176471143115779,6.95,76.85,NA,660.5,20.519
"1532","S07",2014-08-11,2014,"2014","Aug",223,0,0,60.66176,4.415254490788,0,2.19722457733622,0,3.43398720448515,4.89034912822175,0,0,0,0,0,197.7839,0.1815,0.166784817644825,6.84,75.95,NA,730.5,20.567
"1533","S07",2014-08-12,2014,"2014","Aug",224,0,0,48.529408,3.5322035926304,0,0,2.19722457733622,0,3.43398720448515,4.89034912822175,0,0,0,0,212.2577,0.179,0.164666621555234,6.87,75.7,NA,781.5,19.758
"1534","S07",2014-08-13,2014,"2014","Aug",225,1633,7.39878627541995,38.8235264,2.82576287410432,0,0,0,2.19722457733622,0,3.43398720448515,4.89034912822175,0,0,0,93.9131,NA,NA,7.845,81.9,NA,364.5,17.645
"1535","S07",2014-08-14,2014,"2014","Aug",226,3,1.38629436111989,1337.45882112,8.17963931961942,7.39878627541995,0,0,0,2.19722457733622,0,3.43398720448515,4.89034912822175,0,0,21.2603,NA,NA,6.5,70.65,NA,108.5,18.835
"1536","S07",2014-08-15,2014,"2014","Aug",227,0,0,1072.367056896,7.65274694459145,1.38629436111989,7.39878627541995,0,0,0,2.19722457733622,0,3.43398720448515,4.89034912822175,0,53.1878,NA,NA,7.34,77.3,NA,221,17.91
"1537","S07",2014-08-16,2014,"2014","Aug",228,0,0,843.72025344,5.59710031637979,0,1.38629436111989,7.39878627541995,0,0,0,2.19722457733622,0,3.43398720448515,4.89034912822175,76.8851,NA,NA,7.65,80.25,NA,304.5,18.245
"1538","S07",2014-08-17,2014,"2014","Aug",229,3,1.38629436111989,671.75497728,4.10895868465018,0,0,1.38629436111989,7.39878627541995,0,0,0,2.19722457733622,0,3.43398720448515,97.1768,NA,NA,7.52,79.7,NA,376,18.295
"1539","S07",2014-08-18,2014,"2014","Aug",230,3,1.38629436111989,539.803981824,4.39620243661606,1.38629436111989,0,0,1.38629436111989,7.39878627541995,0,0,0,2.19722457733622,0,118.4618,NA,NA,7.455,78.8,NA,451,18.445
"1540","S07",2014-08-19,2014,"2014","Aug",231,0,0,433.384192,4.3900722456481,1.38629436111989,1.38629436111989,0,0,1.38629436111989,7.39878627541995,0,0,0,2.19722457733622,138.3278,NA,NA,7.48,78.65,NA,521,18.145
"1541","S07",2014-08-20,2014,"2014","Aug",232,0,0,346.7073536,3.51205779651848,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,7.39878627541995,0,0,0,151.2407,NA,NA,7.42,78.55,NA,566.5,18.4
"1542","S07",2014-08-21,2014,"2014","Aug",233,0,0,277.36588288,2.80964623721478,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,7.39878627541995,0,0,161.8832,NA,NA,7.64,79.85,NA,604,17.95
"1543","S07",2014-08-22,2014,"2014","Aug",234,0,0,221.892706304,2.24771698977183,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,7.39878627541995,0,165.1469,NA,NA,7.565,79.4,NA,615.5,17.62
"1544","S07",2014-08-23,2014,"2014","Aug",235,0,0,2.172125184,1.0037349647419,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,7.39878627541995,170.681,NA,NA,7.65,80.35,NA,635,17.585
"1545","S07",2014-08-24,2014,"2014","Aug",236,0,0,1.4155776,0.654135748202543,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,185.2967,NA,NA,7.375,78,NA,686.5,17.91
"1546","S07",2014-08-25,2014,"2014","Aug",237,0,0,1.13246208,0.523308598562034,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,206.7236,NA,NA,6.945,75.85,NA,762,19.615
"1547","S07",2014-08-26,2014,"2014","Aug",238,0,0,0.905969664,0.418646878849627,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,222.4745,NA,NA,6.665,73.75,NA,817.5,20.15
"1548","S07",2014-08-27,2014,"2014","Aug",239,36,3.61091791264422,0.402653184,0.186065279488723,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,233.5427,NA,NA,6.355,71.1,NA,856.5,20.885
"1549","S07",2014-08-28,2014,"2014","Aug",240,0,0,28.8,2.88873433011538,3.61091791264422,0,0,0,0,0,0,0,0,1.38629436111989,246.8813,NA,NA,6.39,69.7,NA,903.5,20.725
"1550","S07",2014-08-29,2014,"2014","Aug",241,0,0,23.04,2.3109874640923,0,3.61091791264422,0,0,0,0,0,0,0,0,259.9361,NA,NA,6.215,65.7,NA,949.5,17.745
"1551","S07",2014-08-30,2014,"2014","Aug",242,0,0,18.432,1.84878997127384,0,0,3.61091791264422,0,0,0,0,0,0,0,316.4123,NA,NA,6.73,70.15,NA,1148.5,17.16
"1552","S07",2014-08-31,2014,"2014","Aug",243,328,5.79605775076537,14.7456,1.47903197701907,0,0,0,3.61091791264422,0,0,0,0,0,0,305.6279,NA,NA,6.485,70.2,NA,1110.5,18.995
"1553","S07",2014-09-01,2014,"2014","Sep",244,0,0,274.19648,5.82007178222756,5.79605775076537,0,0,0,3.61091791264422,0,0,0,0,0,93.9131,NA,NA,6.485,72.4,NA,364.5,20.735
"1554","S07",2014-09-02,2014,"2014","Sep",245,0,0,219.357184,4.65605742578205,0,5.79605775076537,0,0,0,3.61091791264422,0,0,0,0,99.731,NA,NA,6.965,77.45,NA,385,20.55
"1555","S07",2014-09-03,2014,"2014","Sep",246,3,1.38629436111989,175.4857472,3.72484594062564,0,0,5.79605775076537,0,0,0,3.61091791264422,0,0,0,115.0562,NA,NA,6.645,74.35,NA,439,21.085
"1556","S07",2014-09-04,2014,"2014","Sep",247,0,0,142.78859776,4.08891224139642,1.38629436111989,0,0,5.79605775076537,0,0,0,3.61091791264422,0,0,140.4563,NA,NA,6.73,73.5,NA,528.5,20.025
"1557","S07",2014-09-05,2014,"2014","Sep",248,0,0,114.230878208,3.27112979311714,0,1.38629436111989,0,0,5.79605775076537,0,0,0,3.61091791264422,0,163.3022,NA,NA,6.505,71.7,NA,609,20.23
"1558","S07",2014-09-06,2014,"2014","Sep",249,56,4.04305126783455,87.519232,2.22918447591002,0,0,1.38629436111989,0,0,5.79605775076537,0,0,0,3.61091791264422,174.5123,NA,NA,6.14,69.45,NA,648.5,21.475
"1559","S07",2014-09-07,2014,"2014","Sep",250,18,2.94443897916644,114.8153856,5.01778859499566,4.04305126783455,0,0,1.38629436111989,0,0,5.79605775076537,0,0,0,137.0507,NA,NA,6.55,71.8,NA,516.5,20.475
"1560","S07",2014-09-08,2014,"2014","Sep",251,0,0,106.25230848,6.36978205932968,2.94443897916644,4.04305126783455,0,0,1.38629436111989,0,0,5.79605775076537,0,0,154.7882,NA,NA,6.975,73.3,NA,579,18.265
"1561","S07",2014-09-09,2014,"2014","Sep",252,0,0,85.001846784,5.09582564746374,0,2.94443897916644,4.04305126783455,0,0,1.38629436111989,0,0,5.79605775076537,0,170.8229,NA,NA,7.4,76.2,NA,635.5,16.99
"1562","S07",2014-09-10,2014,"2014","Sep",253,0,0,32.7827456,3.45431355583938,0,0,2.94443897916644,4.04305126783455,0,0,1.38629436111989,0,0,5.79605775076537,187.1414,NA,NA,7.24,76.7,NA,693,17.61
"1563","S07",2014-09-11,2014,"2014","Sep",254,13,2.63905732961526,26.22619648,2.7634508446715,0,0,0,2.94443897916644,4.04305126783455,0,0,1.38629436111989,0,0,240.3539,NA,NA,6.945,73.35,NA,880.5,18.195
"1564","S07",2014-09-12,2014,"2014","Sep",255,0,0,31.380957184,4.32200653942941,2.63905732961526,0,0,0,2.94443897916644,4.04305126783455,0,0,1.38629436111989,0,238.0835,0.198,0.180653499693258,7.305,74.1,NA,872.5,17.189
"1565","S07",2014-09-13,2014,"2014","Sep",256,23,3.17805383034795,24.7826432,3.30875300795255,0,2.63905732961526,0,0,0,2.94443897916644,4.04305126783455,0,0,1.38629436111989,259.9361,0.196,0.17898265552844,7.915,78.75,NA,949.5,15.76
"1566","S07",2014-09-14,2014,"2014","Sep",257,0,0,38.22611456,5.1894454706404,3.17805383034795,0,2.63905732961526,0,0,0,2.94443897916644,4.04305126783455,0,0,247.7327,0.2065,0.187723606082949,7.62,76,NA,906.5,15.76
"1567","S07",2014-09-15,2014,"2014","Sep",258,0,0,30.580891648,4.15155637651232,0,3.17805383034795,0,2.63905732961526,0,0,0,2.94443897916644,4.04305126783455,0,249.8612,0.195,0.178146185383474,7.69,74.75,NA,914,14.852
"1568","S07",2014-09-16,2014,"2014","Sep",259,23,3.17805383034795,18.451759104,2.88712577692484,0,0,3.17805383034795,0,2.63905732961526,0,0,0,2.94443897916644,4.04305126783455,263.9093,0.2065,0.187723606082949,7.74,75.9,NA,963.5,14.852
"1569","S07",2014-09-17,2014,"2014","Sep",260,0,0,31.228672,4.53598695780354,3.17805383034795,0,0,3.17805383034795,0,2.63905732961526,0,0,0,2.94443897916644,237.374,0.197,0.179818426575836,7.825,76.75,NA,870,14.7085
"1570","S07",2014-09-18,2014,"2014","Sep",261,0,0,24.9829376,3.62878956624283,0,3.17805383034795,0,0,3.17805383034795,0,2.63905732961526,0,0,0,242.7662,0.192,0.175632568643158,7.925,76.55,NA,889,14.613
"1571","S07",2014-09-19,2014,"2014","Sep",262,0,0,19.98635008,2.90303165299426,0,0,3.17805383034795,0,0,3.17805383034795,0,2.63905732961526,0,0,270.2948,0.188,0.172271220940453,8.2,75.8,NA,986,12.7385
"1572","S07",2014-09-20,2014,"2014","Sep",263,0,0,15.989080064,2.32242532239541,0,0,0,3.17805383034795,0,0,3.17805383034795,0,2.63905732961526,0,303.3575,0.186,0.170586300575534,8.65,79.45,NA,1102.5,11.5765
"1573","S07",2014-09-21,2014,"2014","Sep",264,84,4.44265125649032,11.39539968,1.57457363484216,0,0,0,0,3.17805383034795,0,0,3.17805383034795,0,2.63905732961526,142.1591,0.2855,0.251147747723807,7.64,75.1,NA,534.5,15.86
"1574","S07",2014-09-22,2014,"2014","Sep",265,3,1.38629436111989,76.316319744,4.81377991306598,4.44265125649032,0,0,0,0,3.17805383034795,0,0,3.17805383034795,0,134.0708,0.264,0.234281295724666,7.715,77.65,NA,506,16.237
"1575","S07",2014-09-23,2014,"2014","Sep",266,0,0,60.9834496,4.6188184876919,1.38629436111989,4.44265125649032,0,0,0,0,3.17805383034795,0,0,3.17805383034795,155.7815,0.2395,0.214708072493108,8.185,79.3,NA,582.5,14.517
"1576","S07",2014-09-24,2014,"2014","Sep",267,0,0,48.78675968,3.69505479015352,0,1.38629436111989,4.44265125649032,0,0,0,0,3.17805383034795,0,0,175.5056,0.231,0.207826847202316,8.355,79.75,NA,652,13.942
"1577","S07",2014-09-25,2014,"2014","Sep",268,0,0,39.029407744,2.95604383212282,0,0,1.38629436111989,4.44265125649032,0,0,0,0,3.17805383034795,0,201.899,0.226,0.20375683751402,8.59,81.3,NA,745,13.317
"1578","S07",2014-09-26,2014,"2014","Sep",269,0,0,28.75392,2.02359413404145,0,0,0,1.38629436111989,4.44265125649032,0,0,0,0,3.17805383034795,215.5214,0.223,0.201306856705035,8.34,78.9,NA,793,13.99
"1579","S07",2014-09-27,2014,"2014","Sep",270,0,0,23.003136,1.61887530723316,0,0,0,0,1.38629436111989,4.44265125649032,0,0,0,0,218.3594,0.221,0.199670195128568,7.685,75.3,NA,803,15.33
"1580","S07",2014-09-28,2014,"2014","Sep",271,0,0,18.4025088,1.29510024578653,0,0,0,0,0,1.38629436111989,4.44265125649032,0,0,0,229.9952,0.218,0.197210169287705,7.225,73.25,NA,844,16.3795
"1581","S07",2014-09-29,2014,"2014","Sep",272,0,0,14.72200704,1.03608019662923,0,0,0,0,0,0,1.38629436111989,4.44265125649032,0,0,247.8746,0.21,0.19062035960865,7.35,74.4,NA,907,16.237
"1582","S07",2014-09-30,2014,"2014","Sep",273,0,0,11.777605632,0.82886415730338,0,0,0,0,0,0,0,1.38629436111989,4.44265125649032,0,267.0311,0.205,0.186479566942618,7.235,71.1,NA,974.5,15.0435
"1583","S07",2014-10-01,2014,"2014","Oct",274,3,1.38629436111989,0.402653184,0.186065279488723,0,0,0,0,0,0,0,0,1.38629436111989,4.44265125649032,208.4264,0.228,0.205386829724951,7.605,75.25,NA,768,14.9
